target_project,used_project,wait_days,method,n_tree_bst,theta_imb_bst,theta_cl_bst,gmean_bst,r1_bst,r0_bst,mcc_bst
rust,['npm'],15,oob_aio,10,0.95,-1,0.55526,0.44716,0.74438,0.20808
rust,['elasticsearch'],15,oob_aio,10,0.95,-1,0.52614,0.74254,0.47104,0.21933
rust,['tomcat'],15,oob_aio,10,0.95,-1,0.51329,0.81214,0.44371,0.28438
rust,['ansible'],15,oob_aio,10,0.95,-1,0.50386,0.6716,0.49096,0.15007
rust,['brackets'],15,oob_aio,10,0.95,-1,0.50386,0.6716,0.49096,0.15007
rust,['googleflutter'],15,oob_aio,10,0.95,-1,0.50386,0.6716,0.49096,0.15007
rust,['corefx'],15,oob_aio,10,0.95,-1,0.50362,0.67116,0.49096,0.14964
rust,['fabric'],15,oob_aio,10,0.95,-1,0.50362,0.67116,0.49096,0.14964
rust,['homebrew'],15,oob_aio,10,0.95,-1,0.50362,0.67116,0.49096,0.14964
rust,['neutron'],15,oob_aio,10,0.95,-1,0.50362,0.67116,0.49096,0.14964
rust,['pytorch'],15,oob_aio,10,0.95,-1,0.50362,0.67115,0.49096,0.14963
rust,['tensorflow'],15,oob_aio,10,0.95,-1,0.50362,0.67116,0.49096,0.14964
rust,['vscode'],15,oob_aio,10,0.95,-1,0.50362,0.67116,0.49096,0.14964
rust,['wp-calypso'],15,oob_aio,10,0.95,-1,0.50362,0.67115,0.49096,0.14963
rust,['django'],15,oob_aio,10,0.95,-1,0.4921,0.79581,0.41626,0.23837
rust,['jgroups'],15,oob_aio,10,0.95,-1,0.49009,0.756,0.44185,0.21822
rust,['camel'],15,oob_aio,10,0.95,-1,0.48648,0.76252,0.45749,0.24864
rust,['node'],15,oob_aio,10,0.95,-1,0.47669,0.75684,0.46224,0.25498
rust,['rails'],15,oob_aio,10,0.95,-1,0.44135,0.84172,0.33129,0.21029
rust,['broadleaf'],15,oob_aio,10,0.95,-1,0.15525,0.03076,0.98705,0.05444
rust,['rust'],15,pbsa,20,0.99,0,0.49463,0.62504,0.50387,0.11884
rust,['nova'],15,pbsa_aio,20,0.99,0,0.56988,0.70441,0.56167,0.2942
rust,['broadleaf'],15,pbsa_aio,20,0.99,0,0.53778,0.66173,0.55477,0.24682
rust,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.53769,0.71176,0.50957,0.24365
rust,['panda'],15,pbsa_aio,20,0.99,0,0.53652,0.721,0.53625,0.2911
rust,['npm'],15,pbsa_aio,20,0.99,0,0.51243,0.38392,0.72384,0.11832
rust,['django'],15,pbsa_aio,20,0.99,0,0.51002,0.78107,0.47118,0.27883
rust,['tomcat'],15,pbsa_aio,20,0.99,0,0.49861,0.74683,0.46594,0.23254
rust,['corefx'],15,pbsa_aio,20,0.99,0,0.49463,0.62504,0.50387,0.11884
rust,['fabric'],15,pbsa_aio,20,0.99,0,0.49463,0.62504,0.50387,0.11884
rust,['homebrew'],15,pbsa_aio,20,0.99,0,0.49463,0.62504,0.50387,0.11884
rust,['neutron'],15,pbsa_aio,20,0.99,0,0.49463,0.62504,0.50387,0.11884
rust,['tensorflow'],15,pbsa_aio,20,0.99,0,0.49463,0.62504,0.50387,0.11884
rust,['vscode'],15,pbsa_aio,20,0.99,0,0.49463,0.62504,0.50387,0.11884
rust,['pytorch'],15,pbsa_aio,20,0.99,0,0.49462,0.62503,0.50387,0.11883
rust,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.49462,0.62503,0.50387,0.11883
rust,['ansible'],15,pbsa_aio,20,0.99,0,0.49436,0.62451,0.50393,0.11839
rust,['brackets'],15,pbsa_aio,20,0.99,0,0.49436,0.62451,0.50393,0.11839
rust,['googleflutter'],15,pbsa_aio,20,0.99,0,0.49436,0.62451,0.50393,0.11839
rust,['node'],15,pbsa_aio,20,0.99,0,0.48292,0.72899,0.47065,0.20934
rust,['jgroups'],15,pbsa_aio,20,0.99,0,0.46987,0.77328,0.40542,0.20406
rust,['camel'],15,pbsa_aio,20,0.99,0,0.46112,0.80447,0.41527,0.24908
rust,['rails'],15,pbsa_aio,20,0.99,0,0.43453,0.83324,0.3263,0.19305
tensorflow,['tensorflow'],15,odasc,10,0.95,0.8,0.58724,0.57266,0.6417,0.2162
tensorflow,['pytorch'],15,odasc_aio,10,0.95,0.8,0.63413,0.5888,0.71456,0.31763
tensorflow,['wp-calypso'],15,odasc_aio,10,0.95,0.8,0.5937,0.45324,0.80284,0.27589
tensorflow,['homebrew'],15,odasc_aio,10,0.95,0.8,0.5848,0.56789,0.64192,0.21165
tensorflow,['rust'],15,odasc_aio,10,0.95,0.8,0.57223,0.77416,0.4527,0.24515
tensorflow,['fabric'],15,odasc_aio,10,0.95,0.8,0.56044,0.79185,0.44624,0.25801
tensorflow,['ansible'],15,odasc_aio,10,0.95,0.8,0.55677,0.87465,0.38386,0.30653
tensorflow,['corefx'],15,odasc_aio,10,0.95,0.8,0.55274,0.38913,0.82828,0.2488
tensorflow,['npm'],15,odasc_aio,10,0.95,0.8,0.55251,0.75998,0.44244,0.21696
tensorflow,['broadleaf'],15,odasc_aio,10,0.95,0.8,0.54681,0.58027,0.60222,0.19863
tensorflow,['elasticsearch'],15,odasc_aio,10,0.95,0.8,0.54343,0.85936,0.36274,0.25887
tensorflow,['camel'],15,odasc_aio,10,0.95,0.8,0.54134,0.79407,0.40109,0.21689
tensorflow,['neutron'],15,odasc_aio,10,0.95,0.8,0.51647,0.81984,0.38204,0.2345
tensorflow,['vscode'],15,odasc_aio,10,0.95,0.8,0.51028,0.41119,0.72906,0.15754
tensorflow,['django'],15,odasc_aio,10,0.95,0.8,0.4889,0.88555,0.30589,0.234
tensorflow,['googleflutter'],15,odasc_aio,10,0.95,0.8,0.47844,0.29903,0.83471,0.16726
tensorflow,['brackets'],15,odasc_aio,10,0.95,0.8,0.45974,0.8842,0.27606,0.18959
tensorflow,['node'],15,odasc_aio,10,0.95,0.8,0.45371,0.86175,0.31426,0.22005
tensorflow,['rails'],15,odasc_aio,10,0.95,0.8,0.44878,0.93539,0.23027,0.23287
tensorflow,['jgroups'],15,odasc_aio,10,0.95,0.8,0.44259,0.75951,0.28667,0.04922
tensorflow,['tomcat'],15,odasc_aio,10,0.95,0.8,0.42863,0.92467,0.22387,0.20672
tensorflow,['panda'],15,odasc_aio,10,0.95,0.8,0.42384,0.90169,0.22793,0.1702
tensorflow,['nova'],15,odasc_aio,10,0.95,0.8,0.42069,0.9299,0.23611,0.2279
tensorflow,['tensorflow'],15,oob,10,0.95,-1,0.59162,0.58253,0.63528,0.21894
tensorflow,['ansible'],15,oob_aio,10,0.95,-1,0.66696,0.78084,0.59435,0.39531
tensorflow,['corefx'],15,oob_aio,10,0.95,-1,0.65688,0.59608,0.73322,0.33574
tensorflow,['rust'],15,oob_aio,10,0.95,-1,0.60679,0.72926,0.54549,0.28761
tensorflow,['pytorch'],15,oob_aio,10,0.95,-1,0.60191,0.48609,0.78278,0.28983
tensorflow,['wp-calypso'],15,oob_aio,10,0.95,-1,0.59587,0.45351,0.8117,0.28799
tensorflow,['homebrew'],15,oob_aio,10,0.95,-1,0.59162,0.58253,0.63528,0.21894
tensorflow,['fabric'],15,oob_aio,10,0.95,-1,0.5692,0.65484,0.56926,0.23808
tensorflow,['elasticsearch'],15,oob_aio,10,0.95,-1,0.56828,0.84964,0.39828,0.27974
tensorflow,['camel'],15,oob_aio,10,0.95,-1,0.56421,0.71286,0.48647,0.21329
tensorflow,['neutron'],15,oob_aio,10,0.95,-1,0.56278,0.75912,0.48463,0.26463
tensorflow,['npm'],15,oob_aio,10,0.95,-1,0.54343,0.77441,0.4113,0.2022
tensorflow,['tomcat'],15,oob_aio,10,0.95,-1,0.54237,0.80343,0.39941,0.22174
tensorflow,['nova'],15,oob_aio,10,0.95,-1,0.52675,0.78056,0.42037,0.21662
tensorflow,['broadleaf'],15,oob_aio,10,0.95,-1,0.52598,0.54072,0.61845,0.17845
tensorflow,['node'],15,oob_aio,10,0.95,-1,0.51411,0.79408,0.39448,0.20961
tensorflow,['vscode'],15,oob_aio,10,0.95,-1,0.51194,0.40427,0.74029,0.16283
tensorflow,['rails'],15,oob_aio,10,0.95,-1,0.49715,0.85141,0.31073,0.19341
tensorflow,['brackets'],15,oob_aio,10,0.95,-1,0.49482,0.81638,0.33167,0.16369
tensorflow,['django'],15,oob_aio,10,0.95,-1,0.48482,0.83353,0.32529,0.17839
tensorflow,['panda'],15,oob_aio,10,0.95,-1,0.47686,0.78745,0.33565,0.1276
tensorflow,['jgroups'],15,oob_aio,10,0.95,-1,0.47481,0.57794,0.45772,0.0352
tensorflow,['googleflutter'],15,oob_aio,10,0.95,-1,0.43882,0.22165,0.91423,0.1843
tensorflow,['tensorflow'],15,pbsa,20,0.99,0,0.56727,0.51224,0.67124,0.18912
tensorflow,['ansible'],15,pbsa_aio,20,0.99,0,0.69471,0.80095,0.61189,0.42703
tensorflow,['corefx'],15,pbsa_aio,20,0.99,0,0.64622,0.73941,0.58568,0.33424
tensorflow,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.63935,0.80849,0.52173,0.34829
tensorflow,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.63742,0.55852,0.74618,0.31545
tensorflow,['camel'],15,pbsa_aio,20,0.99,0,0.63364,0.73216,0.57044,0.30886
tensorflow,['npm'],15,pbsa_aio,20,0.99,0,0.57786,0.80555,0.4313,0.25859
tensorflow,['homebrew'],15,pbsa_aio,20,0.99,0,0.56727,0.51224,0.67124,0.18912
tensorflow,['fabric'],15,pbsa_aio,20,0.99,0,0.56487,0.86475,0.41218,0.31826
tensorflow,['broadleaf'],15,pbsa_aio,20,0.99,0,0.54948,0.75661,0.43965,0.21237
tensorflow,['brackets'],15,pbsa_aio,20,0.99,0,0.54522,0.6963,0.48523,0.19519
tensorflow,['nova'],15,pbsa_aio,20,0.99,0,0.53251,0.81485,0.40488,0.24621
tensorflow,['vscode'],15,pbsa_aio,20,0.99,0,0.52044,0.41732,0.72306,0.15294
tensorflow,['googleflutter'],15,pbsa_aio,20,0.99,0,0.51812,0.36414,0.78579,0.17328
tensorflow,['panda'],15,pbsa_aio,20,0.99,0,0.49481,0.87158,0.32881,0.24444
tensorflow,['node'],15,pbsa_aio,20,0.99,0,0.47908,0.88417,0.3168,0.25347
tensorflow,['django'],15,pbsa_aio,20,0.99,0,0.4754,0.86933,0.30301,0.21197
tensorflow,['jgroups'],15,pbsa_aio,20,0.99,0,0.47334,0.64393,0.38473,0.03331
tensorflow,['neutron'],15,pbsa_aio,20,0.99,0,0.46753,0.90683,0.26331,0.22743
tensorflow,['pytorch'],15,pbsa_aio,20,0.99,0,0.45097,0.32356,0.76309,0.10713
tensorflow,['tomcat'],15,pbsa_aio,20,0.99,0,0.44193,0.91836,0.24498,0.22346
tensorflow,['rails'],15,pbsa_aio,20,0.99,0,0.41155,0.90337,0.21218,0.15499
tensorflow,['rust'],15,pbsa_aio,20,0.99,0,0.38266,0.84524,0.20944,0.06233
tomcat,['tomcat'],15,odasc,10,0.99,0.9,0.44451,0.59721,0.50794,0.10221
tomcat,['camel'],15,odasc_aio,10,0.99,0.9,0.4831,0.5762,0.57086,0.14223
tomcat,['django'],15,odasc_aio,10,0.99,0.9,0.48124,0.56761,0.45682,0.02953
tomcat,['ansible'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['brackets'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['broadleaf'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['corefx'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['elasticsearch'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['fabric'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['googleflutter'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['homebrew'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['neutron'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['node'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['nova'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['npm'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['panda'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['pytorch'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['rust'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['tensorflow'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['vscode'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['wp-calypso'],15,odasc_aio,10,0.99,0.9,0.44831,0.59851,0.50762,0.10441
tomcat,['rails'],15,odasc_aio,10,0.99,0.9,0.41759,0.83414,0.23064,0.07796
tomcat,['jgroups'],15,odasc_aio,10,0.99,0.9,0.36779,0.84374,0.16727,0.02093
tomcat,['tomcat'],15,oob,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['rails'],15,oob_aio,15,0.99,-1,0.52682,0.64801,0.46548,0.12305
tomcat,['jgroups'],15,oob_aio,15,0.99,-1,0.51181,0.71268,0.39635,0.12149
tomcat,['camel'],15,oob_aio,15,0.99,-1,0.51005,0.46719,0.72364,0.18431
tomcat,['django'],15,oob_aio,15,0.99,-1,0.4876,0.49131,0.56741,0.06925
tomcat,['ansible'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['brackets'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['broadleaf'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['corefx'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['elasticsearch'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['fabric'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['googleflutter'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['homebrew'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['neutron'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['node'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['nova'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['npm'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['panda'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['pytorch'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['rust'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['tensorflow'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['vscode'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['wp-calypso'],15,oob_aio,15,0.99,-1,0.48727,0.49671,0.65498,0.14465
tomcat,['tomcat'],15,pbsa,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['rails'],15,pbsa_aio,20,0.99,0,0.52155,0.69968,0.42621,0.13934
tomcat,['jgroups'],15,pbsa_aio,20,0.99,0,0.4942,0.7489,0.3527,0.11645
tomcat,['django'],15,pbsa_aio,20,0.99,0,0.47819,0.4893,0.55111,0.0492
tomcat,['camel'],15,pbsa_aio,20,0.99,0,0.3897,0.23376,0.86663,0.11745
tomcat,['ansible'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['brackets'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['broadleaf'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['corefx'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['fabric'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['googleflutter'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['homebrew'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['neutron'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['node'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['nova'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['npm'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['panda'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['pytorch'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['rust'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['tensorflow'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['vscode'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
tomcat,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.38052,0.26193,0.80451,0.07908
vscode,['vscode'],15,odasc,5,0.95,0.9,0.43884,0.4562,0.51623,-0.03055
vscode,['wp-calypso'],15,odasc_aio,5,0.95,0.9,0.61716,0.58336,0.67732,0.27095
vscode,['elasticsearch'],15,odasc_aio,5,0.95,0.9,0.43934,0.89029,0.28821,0.22616
vscode,['homebrew'],15,odasc_aio,5,0.95,0.9,0.438,0.45473,0.51654,-0.03157
vscode,['camel'],15,odasc_aio,5,0.95,0.9,0.43181,0.87681,0.32492,0.24211
vscode,['npm'],15,odasc_aio,5,0.95,0.9,0.42065,0.8452,0.26108,0.12078
vscode,['pytorch'],15,odasc_aio,5,0.95,0.9,0.34926,0.22511,0.72207,-0.08009
vscode,['googleflutter'],15,odasc_aio,5,0.95,0.9,0.33901,0.1387,0.90175,0.07262
vscode,['broadleaf'],15,odasc_aio,5,0.95,0.9,0.28616,0.94041,0.17668,0.16097
vscode,['rust'],15,odasc_aio,5,0.95,0.9,0.27537,0.97569,0.12852,0.16319
vscode,['ansible'],15,odasc_aio,5,0.95,0.9,0.27452,0.93844,0.15284,0.1371
vscode,['tensorflow'],15,odasc_aio,5,0.95,0.9,0.2743,0.94722,0.14546,0.14512
vscode,['panda'],15,odasc_aio,5,0.95,0.9,0.27321,0.99454,0.15239,0.20381
vscode,['nova'],15,odasc_aio,5,0.95,0.9,0.2457,0.96432,0.12568,0.14006
vscode,['django'],15,odasc_aio,5,0.95,0.9,0.22426,0.99029,0.10257,0.1498
vscode,['corefx'],15,odasc_aio,5,0.95,0.9,0.2241,0.07175,0.94319,0.02171
vscode,['rails'],15,odasc_aio,5,0.95,0.9,0.21028,0.98702,0.09182,0.13063
vscode,['fabric'],15,odasc_aio,5,0.95,0.9,0.20451,0.9842,0.07382,0.11912
vscode,['jgroups'],15,odasc_aio,5,0.95,0.9,0.1963,0.99695,0.07051,0.13722
vscode,['node'],15,odasc_aio,5,0.95,0.9,0.19127,0.9844,0.06455,0.09827
vscode,['brackets'],15,odasc_aio,5,0.95,0.9,0.16599,0.99668,0.05552,0.11773
vscode,['neutron'],15,odasc_aio,5,0.95,0.9,0.15862,0.9948,0.05772,0.10606
vscode,['tomcat'],15,odasc_aio,5,0.95,0.9,0.14928,0.9955,0.03902,0.09503
vscode,['vscode'],15,oob,5,0.95,-1,0.4547,0.40362,0.60618,0.01855
vscode,['wp-calypso'],15,oob_aio,5,0.95,-1,0.57623,0.50115,0.70439,0.21932
vscode,['elasticsearch'],15,oob_aio,5,0.95,-1,0.52021,0.73376,0.40051,0.1468
vscode,['corefx'],15,oob_aio,5,0.95,-1,0.48868,0.35394,0.77693,0.14687
vscode,['camel'],15,oob_aio,5,0.95,-1,0.45952,0.8614,0.3796,0.28056
vscode,['homebrew'],15,oob_aio,5,0.95,-1,0.4547,0.40362,0.60618,0.01855
vscode,['ansible'],15,oob_aio,5,0.95,-1,0.41064,0.83107,0.29175,0.16291
vscode,['npm'],15,oob_aio,5,0.95,-1,0.39714,0.83903,0.23667,0.09742
vscode,['googleflutter'],15,oob_aio,5,0.95,-1,0.37157,0.16868,0.88687,0.08405
vscode,['rust'],15,oob_aio,5,0.95,-1,0.3366,0.97228,0.19131,0.23073
vscode,['node'],15,oob_aio,5,0.95,-1,0.33442,0.97018,0.17053,0.20949
vscode,['tensorflow'],15,oob_aio,5,0.95,-1,0.30602,0.94555,0.16016,0.16434
vscode,['broadleaf'],15,oob_aio,5,0.95,-1,0.27293,0.95643,0.14648,0.15334
vscode,['pytorch'],15,oob_aio,5,0.95,-1,0.2647,0.10954,0.88154,-0.02887
vscode,['fabric'],15,oob_aio,5,0.95,-1,0.24836,0.97121,0.10962,0.13847
vscode,['nova'],15,oob_aio,5,0.95,-1,0.23063,0.95877,0.10519,0.10955
vscode,['jgroups'],15,oob_aio,5,0.95,-1,0.22102,0.9835,0.10024,0.14476
vscode,['django'],15,oob_aio,5,0.95,-1,0.21345,0.99204,0.09025,0.141
vscode,['panda'],15,oob_aio,5,0.95,-1,0.20342,0.99923,0.07981,0.14987
vscode,['tomcat'],15,oob_aio,5,0.95,-1,0.1802,0.96845,0.05978,0.06866
vscode,['rails'],15,oob_aio,5,0.95,-1,0.17815,0.98862,0.05517,0.09805
vscode,['brackets'],15,oob_aio,5,0.95,-1,0.16489,0.98851,0.06016,0.10507
vscode,['neutron'],15,oob_aio,5,0.95,-1,0.16257,0.9941,0.05719,0.1071
vscode,['vscode'],15,pbsa,20,0.99,0,0.45575,0.40171,0.62685,0.0468
vscode,['nova'],15,pbsa_aio,20,0.99,0,0.59719,0.87787,0.44183,0.37284
vscode,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.57805,0.57233,0.62241,0.20916
vscode,['pytorch'],15,pbsa_aio,20,0.99,0,0.57617,0.7716,0.5139,0.31669
vscode,['camel'],15,pbsa_aio,20,0.99,0,0.56499,0.89012,0.44092,0.39402
vscode,['corefx'],15,pbsa_aio,20,0.99,0,0.55732,0.92447,0.43557,0.40883
vscode,['rust'],15,pbsa_aio,20,0.99,0,0.52236,0.86316,0.39122,0.28743
vscode,['fabric'],15,pbsa_aio,20,0.99,0,0.5084,0.88868,0.41052,0.32598
vscode,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.50804,0.64689,0.42065,0.06422
vscode,['broadleaf'],15,pbsa_aio,20,0.99,0,0.49415,0.84492,0.36609,0.25197
vscode,['rails'],15,pbsa_aio,20,0.99,0,0.47392,0.87467,0.29098,0.20351
vscode,['googleflutter'],15,pbsa_aio,20,0.99,0,0.46525,0.30227,0.77143,0.09448
vscode,['homebrew'],15,pbsa_aio,20,0.99,0,0.45575,0.40171,0.62685,0.0468
vscode,['npm'],15,pbsa_aio,20,0.99,0,0.42705,0.72142,0.31637,0.02731
vscode,['tensorflow'],15,pbsa_aio,20,0.99,0,0.3782,0.90597,0.2666,0.22115
vscode,['ansible'],15,pbsa_aio,20,0.99,0,0.37228,0.89017,0.25254,0.19426
vscode,['panda'],15,pbsa_aio,20,0.99,0,0.35278,0.93524,0.25379,0.22328
vscode,['jgroups'],15,pbsa_aio,20,0.99,0,0.33714,0.97747,0.2047,0.23848
vscode,['brackets'],15,pbsa_aio,20,0.99,0,0.33646,0.98865,0.20678,0.26185
vscode,['django'],15,pbsa_aio,20,0.99,0,0.32663,0.95904,0.19924,0.20399
vscode,['neutron'],15,pbsa_aio,20,0.99,0,0.31631,0.98471,0.20595,0.24393
vscode,['tomcat'],15,pbsa_aio,20,0.99,0,0.31161,0.94868,0.18844,0.18934
vscode,['node'],15,pbsa_aio,20,0.99,0,0.3094,0.94898,0.16759,0.15977
wp-calypso,['wp-calypso'],15,odasc,10,0.99,0.9,0.29818,0.14421,0.919,0.06592
wp-calypso,['node'],15,odasc_aio,10,0.99,0.9,0.50334,0.44163,0.63826,0.17197
wp-calypso,['ansible'],15,odasc_aio,10,0.99,0.9,0.49779,0.59888,0.56239,0.07008
wp-calypso,['neutron'],15,odasc_aio,10,0.99,0.9,0.49369,0.60908,0.38518,0.1201
wp-calypso,['rails'],15,odasc_aio,10,0.99,0.9,0.49325,0.51453,0.50908,0.08612
wp-calypso,['elasticsearch'],15,odasc_aio,10,0.99,0.9,0.4577,0.37984,0.65929,-0.03908
wp-calypso,['camel'],15,odasc_aio,10,0.99,0.9,0.45472,0.39906,0.57033,0.0851
wp-calypso,['brackets'],15,odasc_aio,10,0.99,0.9,0.4511,0.62174,0.33284,0.06906
wp-calypso,['broadleaf'],15,odasc_aio,10,0.99,0.9,0.43513,0.30643,0.78382,0.16772
wp-calypso,['npm'],15,odasc_aio,10,0.99,0.9,0.42321,0.3104,0.62172,-0.01618
wp-calypso,['tomcat'],15,odasc_aio,10,0.99,0.9,0.42242,0.39972,0.48262,-0.00887
wp-calypso,['panda'],15,odasc_aio,10,0.99,0.9,0.40799,0.32958,0.51396,-0.07006
wp-calypso,['nova'],15,odasc_aio,10,0.99,0.9,0.40484,0.52447,0.31506,-0.08247
wp-calypso,['django'],15,odasc_aio,10,0.99,0.9,0.39379,0.59729,0.28527,-0.03292
wp-calypso,['fabric'],15,odasc_aio,10,0.99,0.9,0.38935,0.23653,0.68932,0.04301
wp-calypso,['corefx'],15,odasc_aio,10,0.99,0.9,0.35633,0.23481,0.86881,0.08223
wp-calypso,['rust'],15,odasc_aio,10,0.99,0.9,0.35582,0.25322,0.71912,-0.06512
wp-calypso,['vscode'],15,odasc_aio,10,0.99,0.9,0.33925,0.3081,0.74138,-0.01641
wp-calypso,['googleflutter'],15,odasc_aio,10,0.99,0.9,0.32928,0.16402,0.91981,0.08089
wp-calypso,['tensorflow'],15,odasc_aio,10,0.99,0.9,0.32481,0.16328,0.92318,0.08627
wp-calypso,['jgroups'],15,odasc_aio,10,0.99,0.9,0.3171,0.1977,0.64857,-0.06717
wp-calypso,['homebrew'],15,odasc_aio,10,0.99,0.9,0.29908,0.14553,0.91817,0.0664
wp-calypso,['pytorch'],15,odasc_aio,10,0.99,0.9,0.24033,0.27543,0.69306,-0.14823
wp-calypso,['wp-calypso'],15,oob,15,0.99,-1,0.30495,0.14958,0.9216,0.07845
wp-calypso,['rails'],15,oob_aio,15,0.99,-1,0.57986,0.56002,0.64485,0.2608
wp-calypso,['node'],15,oob_aio,15,0.99,-1,0.50056,0.39268,0.70487,0.14906
wp-calypso,['neutron'],15,oob_aio,15,0.99,-1,0.50013,0.53981,0.4603,0.13763
wp-calypso,['camel'],15,oob_aio,15,0.99,-1,0.48363,0.38158,0.68883,0.16436
wp-calypso,['panda'],15,oob_aio,15,0.99,-1,0.47016,0.592,0.36914,0.07502
wp-calypso,['tomcat'],15,oob_aio,15,0.99,-1,0.46434,0.39292,0.65144,0.08588
wp-calypso,['nova'],15,oob_aio,15,0.99,-1,0.4629,0.56159,0.39799,0.05341
wp-calypso,['django'],15,oob_aio,15,0.99,-1,0.4245,0.36887,0.51616,0.00082
wp-calypso,['rust'],15,oob_aio,15,0.99,-1,0.38658,0.26092,0.70235,-0.04297
wp-calypso,['fabric'],15,oob_aio,15,0.99,-1,0.36992,0.1732,0.9006,0.12506
