target_project,used_project,wait_days,method,gmean_bst,r1_bst,r0_bst,mcc_bst
ansible,['ansible'],15,odasc,0.63653,0.6435,0.68664,0.34328
ansible,['brackets'],15,odasc,0.63183,0.67429,0.66531,0.35809
ansible,['broadleaf'],15,odasc,0.59599,0.57898,0.71832,0.32384
ansible,['camel'],15,odasc,0.62024,0.6081,0.72424,0.35746
ansible,['corefx'],15,odasc,0.63676,0.64158,0.68914,0.34393
ansible,['django'],15,odasc,0.59625,0.69196,0.61798,0.33662
ansible,['elasticsearch'],15,odasc,0.5876,0.56864,0.72468,0.32854
ansible,['fabric'],15,odasc,0.65305,0.5509,0.78318,0.35025
ansible,['googleflutter'],15,odasc,0.63649,0.64159,0.68861,0.34343
ansible,['homebrew'],15,odasc,0.63652,0.64171,0.68858,0.34352
ansible,['jgroups'],15,odasc,0.60915,0.66788,0.65251,0.34207
ansible,['neutron'],15,odasc,0.64179,0.66095,0.67914,0.35593
ansible,['node'],15,odasc,0.62783,0.69119,0.64104,0.34963
ansible,['nova'],15,odasc,0.56594,0.65778,0.5708,0.24305
ansible,['npm'],15,odasc,0.62909,0.67973,0.6585,0.35675
ansible,['panda'],15,odasc,0.60854,0.5992,0.71805,0.34287
ansible,['pytorch'],15,odasc,0.65133,0.62478,0.7105,0.34826
ansible,['rails'],15,odasc,0.62282,0.69089,0.64373,0.35265
ansible,['rust'],15,odasc,0.62261,0.62238,0.68527,0.32699
ansible,['tensorflow'],15,odasc,0.6366,0.64329,0.68698,0.34342
ansible,['tomcat'],15,odasc,0.59993,0.69452,0.62656,0.35348
ansible,['vscode'],15,odasc,0.63573,0.64242,0.68617,0.34172
ansible,['wp-calypso'],15,odasc,0.63653,0.64144,0.68874,0.34335
brackets,['ansible'],15,odasc,0.58467,0.70638,0.53503,0.25344
brackets,['brackets'],15,odasc,0.59113,0.67475,0.57782,0.26461
brackets,['broadleaf'],15,odasc,0.57037,0.64251,0.56688,0.21989
brackets,['camel'],15,odasc,0.55157,0.63116,0.57357,0.22638
brackets,['corefx'],15,odasc,0.59113,0.67475,0.57782,0.26462
brackets,['django'],15,odasc,0.57182,0.67706,0.53662,0.2281
brackets,['elasticsearch'],15,odasc,0.5793,0.56099,0.65955,0.22945
brackets,['fabric'],15,odasc,0.57158,0.64912,0.55182,0.20833
brackets,['googleflutter'],15,odasc,0.59099,0.67449,0.5778,0.26433
brackets,['homebrew'],15,odasc,0.59109,0.67466,0.57784,0.26455
brackets,['jgroups'],15,odasc,0.55097,0.69643,0.50127,0.21645
brackets,['neutron'],15,odasc,0.55349,0.69954,0.54179,0.25915
brackets,['node'],15,odasc,0.54948,0.73649,0.46385,0.21756
brackets,['nova'],15,odasc,0.51109,0.74585,0.39236,0.1503
brackets,['npm'],15,odasc,0.5804,0.70469,0.52222,0.24207
brackets,['panda'],15,odasc,0.61123,0.65888,0.60962,0.27918
brackets,['pytorch'],15,odasc,0.57185,0.67755,0.5506,0.24465
brackets,['rails'],15,odasc,0.41756,0.87828,0.22635,0.14294
brackets,['rust'],15,odasc,0.45353,0.86057,0.27995,0.18384
brackets,['tensorflow'],15,odasc,0.59099,0.67447,0.57782,0.26432
brackets,['tomcat'],15,odasc,0.57038,0.7561,0.46239,0.23477
brackets,['vscode'],15,odasc,0.59113,0.67475,0.57782,0.26461
brackets,['wp-calypso'],15,odasc,0.59101,0.67447,0.57785,0.26435
broadleaf,['ansible'],15,odasc,0.60266,0.64096,0.61576,0.25736
broadleaf,['brackets'],15,odasc,0.59127,0.63982,0.59819,0.23957
broadleaf,['broadleaf'],15,odasc,0.61397,0.60482,0.66571,0.26841
broadleaf,['camel'],15,odasc,0.65204,0.75886,0.5663,0.33625
broadleaf,['corefx'],15,odasc,0.614,0.6052,0.66538,0.26844
broadleaf,['django'],15,odasc,0.60905,0.69568,0.54532,0.24989
broadleaf,['elasticsearch'],15,odasc,0.62506,0.59938,0.69399,0.29239
broadleaf,['fabric'],15,odasc,0.62124,0.63836,0.64779,0.28423
broadleaf,['googleflutter'],15,odasc,0.61394,0.60508,0.66539,0.26834
broadleaf,['homebrew'],15,odasc,0.61403,0.60524,0.66541,0.26852
broadleaf,['jgroups'],15,odasc,0.64776,0.74545,0.57699,0.33442
broadleaf,['neutron'],15,odasc,0.62432,0.60776,0.68327,0.28913
broadleaf,['node'],15,odasc,0.62352,0.64971,0.64315,0.29237
broadleaf,['nova'],15,odasc,0.56933,0.62476,0.58705,0.21348
broadleaf,['npm'],15,odasc,0.59245,0.63477,0.60343,0.23827
broadleaf,['panda'],15,odasc,0.58876,0.54194,0.69692,0.24155
broadleaf,['pytorch'],15,odasc,0.61311,0.61522,0.65466,0.26824
broadleaf,['rails'],15,odasc,0.57679,0.8011,0.4294,0.24938
broadleaf,['rust'],15,odasc,0.56697,0.67315,0.54011,0.21999
broadleaf,['tensorflow'],15,odasc,0.61407,0.60523,0.66551,0.26862
broadleaf,['tomcat'],15,odasc,0.6329,0.69617,0.58497,0.29079
broadleaf,['vscode'],15,odasc,0.61406,0.60539,0.66534,0.26861
broadleaf,['wp-calypso'],15,odasc,0.61399,0.60509,0.66548,0.26844
camel,['ansible'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['brackets'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['broadleaf'],15,odasc,0.62633,0.57496,0.7074,0.29127
camel,['camel'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['corefx'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['django'],15,odasc,0.61876,0.7518,0.53652,0.29969
camel,['elasticsearch'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['fabric'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['googleflutter'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['homebrew'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['jgroups'],15,odasc,0.65138,0.78453,0.56443,0.36085
camel,['neutron'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['node'],15,odasc,0.63377,0.55887,0.73824,0.30611
camel,['nova'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['npm'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['panda'],15,odasc,0.63437,0.56058,0.73775,0.30736
camel,['pytorch'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['rails'],15,odasc,0.59366,0.80513,0.46166,0.2897
camel,['rust'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['tensorflow'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['tomcat'],15,odasc,0.6641,0.70632,0.64149,0.35685
camel,['vscode'],15,odasc,0.63443,0.56077,0.73766,0.30744
camel,['wp-calypso'],15,odasc,0.63443,0.56077,0.73766,0.30744
corefx,['ansible'],15,odasc,0.59343,0.42056,0.8671,0.33124
corefx,['brackets'],15,odasc,0.58508,0.49333,0.7628,0.28292
corefx,['broadleaf'],15,odasc,0.63248,0.50353,0.83868,0.37845
corefx,['camel'],15,odasc,0.63462,0.55116,0.78449,0.35978
corefx,['corefx'],15,odasc,0.4158,0.20479,0.92905,0.20342
corefx,['django'],15,odasc,0.58878,0.55177,0.67763,0.24313
corefx,['elasticsearch'],15,odasc,0.62741,0.65926,0.62345,0.28853
corefx,['fabric'],15,odasc,0.55336,0.4027,0.86391,0.32188
corefx,['googleflutter'],15,odasc,0.3636,0.15581,0.96065,0.19709
corefx,['homebrew'],15,odasc,0.43298,0.2188,0.92706,0.21572
corefx,['jgroups'],15,odasc,0.5285,0.37168,0.85327,0.28022
corefx,['neutron'],15,odasc,0.60495,0.50478,0.78731,0.32087
corefx,['node'],15,odasc,0.57527,0.48076,0.73378,0.23353
corefx,['nova'],15,odasc,0.58361,0.45876,0.82122,0.31913
corefx,['npm'],15,odasc,0.57962,0.43199,0.84704,0.32289
corefx,['panda'],15,odasc,0.52299,0.37839,0.82234,0.24313
corefx,['pytorch'],15,odasc,0.53442,0.31837,0.91612,0.29487
corefx,['rails'],15,odasc,0.56477,0.46706,0.75994,0.2571
corefx,['rust'],15,odasc,0.61749,0.46026,0.85718,0.35607
corefx,['tensorflow'],15,odasc,0.41152,0.19822,0.93667,0.20732
corefx,['tomcat'],15,odasc,0.59169,0.49091,0.81281,0.35079
corefx,['vscode'],15,odasc,0.40322,0.18864,0.94643,0.21364
corefx,['wp-calypso'],15,odasc,0.55974,0.35331,0.92318,0.3418
django,['ansible'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['brackets'],15,odasc,0.62137,0.52104,0.78222,0.31969
django,['broadleaf'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['camel'],15,odasc,0.62024,0.51498,0.78876,0.32189
django,['corefx'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['django'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['elasticsearch'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['fabric'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['googleflutter'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['homebrew'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['jgroups'],15,odasc,0.64022,0.6231,0.67763,0.30434
django,['neutron'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['node'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['nova'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['npm'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['panda'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['pytorch'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['rails'],15,odasc,0.5937,0.59008,0.67862,0.27708
django,['rust'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['tensorflow'],15,odasc,0.6215,0.52125,0.7822,0.31986
django,['tomcat'],15,odasc,0.62299,0.5166,0.79389,0.32989
django,['vscode'],15,odasc,0.62137,0.52104,0.78222,0.31969
django,['wp-calypso'],15,odasc,0.62137,0.52104,0.78222,0.31969
elasticsearch,['ansible'],15,odasc,0.51261,0.3597,0.85915,0.26082
elasticsearch,['brackets'],15,odasc,0.47939,0.30017,0.87852,0.2196
elasticsearch,['broadleaf'],15,odasc,0.6056,0.48859,0.81251,0.32927
elasticsearch,['camel'],15,odasc,0.62097,0.50961,0.81018,0.34357
elasticsearch,['corefx'],15,odasc,0.5232,0.36148,0.86815,0.26925
elasticsearch,['django'],15,odasc,0.55552,0.5038,0.69101,0.20755
elasticsearch,['elasticsearch'],15,odasc,0.52315,0.36138,0.86813,0.26912
elasticsearch,['fabric'],15,odasc,0.549,0.41442,0.84548,0.29305
elasticsearch,['googleflutter'],15,odasc,0.5232,0.36148,0.86816,0.26925
elasticsearch,['homebrew'],15,odasc,0.5232,0.36148,0.86816,0.26925
elasticsearch,['jgroups'],15,odasc,0.53587,0.3946,0.81192,0.23354
elasticsearch,['neutron'],15,odasc,0.51162,0.36383,0.84066,0.23631
elasticsearch,['node'],15,odasc,0.55047,0.41456,0.80141,0.24682
elasticsearch,['nova'],15,odasc,0.47877,0.29724,0.86589,0.20041
elasticsearch,['npm'],15,odasc,0.50222,0.33792,0.86112,0.23264
elasticsearch,['panda'],15,odasc,0.47048,0.26663,0.89389,0.2086
elasticsearch,['pytorch'],15,odasc,0.5251,0.36636,0.86726,0.27325
elasticsearch,['rails'],15,odasc,0.58314,0.56991,0.64058,0.22155
elasticsearch,['rust'],15,odasc,0.58286,0.45807,0.83453,0.31753
elasticsearch,['tensorflow'],15,odasc,0.5232,0.36148,0.86816,0.26925
elasticsearch,['tomcat'],15,odasc,0.47741,0.41826,0.70559,0.14098
elasticsearch,['vscode'],15,odasc,0.5232,0.36148,0.86816,0.26925
elasticsearch,['wp-calypso'],15,odasc,0.5232,0.36148,0.86816,0.26925
fabric,['ansible'],15,odasc,0.61896,0.58458,0.68814,0.28036
fabric,['brackets'],15,odasc,0.57793,0.53337,0.68503,0.23238
fabric,['broadleaf'],15,odasc,0.60348,0.60648,0.65456,0.26747
fabric,['camel'],15,odasc,0.63523,0.69796,0.60489,0.31012
fabric,['corefx'],15,odasc,0.60537,0.49425,0.75823,0.26193
fabric,['django'],15,odasc,0.58369,0.6761,0.53002,0.21171
fabric,['elasticsearch'],15,odasc,0.60695,0.48642,0.77299,0.27427
fabric,['fabric'],15,odasc,0.60742,0.49738,0.75866,0.26542
fabric,['googleflutter'],15,odasc,0.60389,0.48963,0.76088,0.26036
fabric,['homebrew'],15,odasc,0.60511,0.49399,0.75803,0.26146
fabric,['jgroups'],15,odasc,0.60459,0.61694,0.63452,0.25751
fabric,['neutron'],15,odasc,0.60283,0.53879,0.7099,0.25936
fabric,['node'],15,odasc,0.60491,0.58444,0.66099,0.25416
fabric,['nova'],15,odasc,0.54192,0.59616,0.56102,0.16658
fabric,['npm'],15,odasc,0.60541,0.57747,0.67136,0.2553
fabric,['panda'],15,odasc,0.53352,0.44537,0.74786,0.21823
fabric,['pytorch'],15,odasc,0.62266,0.55003,0.72664,0.28276
fabric,['rails'],15,odasc,0.61485,0.73602,0.54582,0.29089
fabric,['rust'],15,odasc,0.56756,0.79521,0.4592,0.26258
fabric,['tensorflow'],15,odasc,0.60502,0.49365,0.75843,0.26151
fabric,['tomcat'],15,odasc,0.61862,0.64626,0.63258,0.28714
fabric,['vscode'],15,odasc,0.60689,0.49662,0.75873,0.2648
fabric,['wp-calypso'],15,odasc,0.6059,0.49589,0.75731,0.26249
googleflutter,['ansible'],15,odasc,0.59497,0.39267,0.90852,0.40264
googleflutter,['brackets'],15,odasc,0.43519,0.22682,0.81139,0.15254
googleflutter,['broadleaf'],15,odasc,0.45859,0.28395,0.85879,0.14452
googleflutter,['camel'],15,odasc,0.64597,0.4769,0.85223,0.39043
googleflutter,['corefx'],15,odasc,0.22859,0.07397,0.98132,0.09948
googleflutter,['django'],15,odasc,0.42839,0.26712,0.70813,0.0161
googleflutter,['elasticsearch'],15,odasc,0.44821,0.2467,0.8121,0.17062
googleflutter,['fabric'],15,odasc,0.46518,0.24433,0.94003,0.26446
googleflutter,['googleflutter'],15,odasc,0.12547,0.03652,0.99051,0.02654
googleflutter,['homebrew'],15,odasc,0.08849,0.02066,0.98897,-0.01237
googleflutter,['jgroups'],15,odasc,0.36607,0.15171,0.92888,0.21826
googleflutter,['neutron'],15,odasc,0.19725,0.05655,0.92417,0.0653
googleflutter,['node'],15,odasc,0.30976,0.11217,0.93838,0.17101
googleflutter,['nova'],15,odasc,0.40654,0.18545,0.9051,0.25286
googleflutter,['npm'],15,odasc,0.23177,0.08792,0.92961,0.05917
googleflutter,['panda'],15,odasc,0.33223,0.13758,0.89644,0.07617
googleflutter,['pytorch'],15,odasc,0.43511,0.20205,0.98166,0.29263
googleflutter,['rails'],15,odasc,0.30259,0.11473,0.90539,0.15453
googleflutter,['rust'],15,odasc,0.28763,0.09969,0.95387,0.12709
googleflutter,['tensorflow'],15,odasc,0.15803,0.06662,0.87276,-0.19806
googleflutter,['tomcat'],15,odasc,0.40678,0.18731,0.88937,0.22608
googleflutter,['vscode'],15,odasc,0.14845,0.04395,0.9881,0.03637
googleflutter,['wp-calypso'],15,odasc,0.18327,0.06252,0.96062,-0.00296
homebrew,['ansible'],15,odasc,0.52722,0.40236,0.75079,0.2231
homebrew,['brackets'],15,odasc,0.4765,0.74598,0.54486,0.39071
homebrew,['broadleaf'],15,odasc,0.49392,0.7513,0.54567,0.39524
homebrew,['camel'],15,odasc,0.54142,0.72837,0.55824,0.36438
homebrew,['corefx'],15,odasc,0.55132,0.70887,0.57278,0.36493
homebrew,['django'],15,odasc,0.53073,0.73682,0.56233,0.38952
homebrew,['elasticsearch'],15,odasc,0.50162,0.59731,0.56598,0.26153
homebrew,['fabric'],15,odasc,0.47239,0.75319,0.53996,0.38869
homebrew,['googleflutter'],15,odasc,0.47786,0.76603,0.53657,0.39812
homebrew,['homebrew'],15,odasc,0.35597,0.21254,0.86888,0.12179
homebrew,['jgroups'],15,odasc,0.49257,0.78491,0.53697,0.41056
homebrew,['neutron'],15,odasc,0.60753,0.67543,0.62796,0.40131
homebrew,['node'],15,odasc,0.60246,0.64896,0.64562,0.40772
homebrew,['nova'],15,odasc,0.53946,0.78016,0.54134,0.39771
homebrew,['npm'],15,odasc,0.49346,0.75029,0.54773,0.39657
homebrew,['panda'],15,odasc,0.46961,0.75128,0.53537,0.38014
homebrew,['pytorch'],15,odasc,0.47502,0.37342,0.73182,0.17393
homebrew,['rails'],15,odasc,0.49376,0.78374,0.53387,0.4041
homebrew,['rust'],15,odasc,0.51119,0.53233,0.6108,0.24184
homebrew,['tensorflow'],15,odasc,0.50103,0.62085,0.59767,0.2618
homebrew,['tomcat'],15,odasc,0.54586,0.73319,0.56686,0.40366
homebrew,['vscode'],15,odasc,0.55565,0.70304,0.57457,0.36098
homebrew,['wp-calypso'],15,odasc,0.51284,0.75785,0.54713,0.41487
jgroups,['ansible'],15,odasc,0.48887,0.41372,0.71315,0.12641
jgroups,['brackets'],15,odasc,0.48618,0.41116,0.71248,0.12333
jgroups,['broadleaf'],15,odasc,0.48504,0.41106,0.70988,0.12042
jgroups,['camel'],15,odasc,0.48627,0.41436,0.70923,0.12268
jgroups,['corefx'],15,odasc,0.4846,0.40821,0.7135,0.12153
jgroups,['django'],15,odasc,0.49041,0.39993,0.73592,0.13728
jgroups,['elasticsearch'],15,odasc,0.4856,0.41327,0.70741,0.11997
jgroups,['fabric'],15,odasc,0.48698,0.41284,0.71062,0.12267
jgroups,['googleflutter'],15,odasc,0.48448,0.41211,0.70805,0.11953
jgroups,['homebrew'],15,odasc,0.48626,0.41679,0.70608,0.12198
jgroups,['jgroups'],15,odasc,0.48105,0.39897,0.71793,0.11671
jgroups,['neutron'],15,odasc,0.48613,0.4162,0.70573,0.12119
jgroups,['node'],15,odasc,0.4868,0.41662,0.70652,0.1227
jgroups,['nova'],15,odasc,0.487,0.41388,0.71015,0.12382
jgroups,['npm'],15,odasc,0.48324,0.40622,0.71147,0.11685
jgroups,['panda'],15,odasc,0.48795,0.41682,0.70786,0.12412
jgroups,['pytorch'],15,odasc,0.48548,0.41496,0.70758,0.12198
jgroups,['rails'],15,odasc,0.47867,0.33554,0.81244,0.16
jgroups,['rust'],15,odasc,0.48711,0.41836,0.70537,0.12317
jgroups,['tensorflow'],15,odasc,0.48713,0.41843,0.70701,0.12522
jgroups,['tomcat'],15,odasc,0.48563,0.41489,0.70807,0.12241
jgroups,['vscode'],15,odasc,0.48453,0.4114,0.70805,0.1185
jgroups,['wp-calypso'],15,odasc,0.48819,0.42368,0.69993,0.12243
neutron,['ansible'],15,odasc,0.67332,0.7355,0.62355,0.36343
neutron,['brackets'],15,odasc,0.67563,0.70633,0.65654,0.36635
neutron,['broadleaf'],15,odasc,0.68244,0.67327,0.71677,0.3978
neutron,['camel'],15,odasc,0.64399,0.70655,0.60955,0.32304
neutron,['corefx'],15,odasc,0.59822,0.49496,0.75289,0.26222
neutron,['django'],15,odasc,0.63641,0.58636,0.73341,0.33421
neutron,['elasticsearch'],15,odasc,0.66965,0.67169,0.67493,0.3498
neutron,['fabric'],15,odasc,0.66828,0.65582,0.70496,0.36497
neutron,['googleflutter'],15,odasc,0.58911,0.47433,0.7621,0.25283
neutron,['homebrew'],15,odasc,0.58301,0.4628,0.76737,0.24783
neutron,['jgroups'],15,odasc,0.60526,0.6653,0.61105,0.28996
neutron,['neutron'],15,odasc,0.57998,0.45803,0.77012,0.24651
neutron,['node'],15,odasc,0.5019,0.59983,0.55753,0.16637
neutron,['nova'],15,odasc,0.52937,0.81792,0.38393,0.22607
neutron,['npm'],15,odasc,0.6338,0.73472,0.5872,0.33303
neutron,['panda'],15,odasc,0.58554,0.65189,0.62289,0.27975
neutron,['pytorch'],15,odasc,0.65361,0.63467,0.68462,0.32288
neutron,['rails'],15,odasc,0.36518,0.93007,0.16585,0.14485
neutron,['rust'],15,odasc,0.62634,0.54971,0.73101,0.28763
neutron,['tensorflow'],15,odasc,0.57905,0.45707,0.76907,0.24421
neutron,['tomcat'],15,odasc,0.61266,0.80074,0.50659,0.32279
neutron,['vscode'],15,odasc,0.58321,0.46368,0.76621,0.24725
neutron,['wp-calypso'],15,odasc,0.60491,0.49998,0.75491,0.26912
node,['ansible'],15,odasc,0.57248,0.41947,0.81072,0.25457
node,['brackets'],15,odasc,0.57322,0.42017,0.81128,0.2558
node,['broadleaf'],15,odasc,0.6145,0.48951,0.78417,0.28644
node,['camel'],15,odasc,0.60263,0.54896,0.69462,0.25483
node,['corefx'],15,odasc,0.57251,0.41906,0.81132,0.25482
node,['django'],15,odasc,0.58661,0.55477,0.66081,0.2238
node,['elasticsearch'],15,odasc,0.6129,0.51425,0.74834,0.27564
node,['fabric'],15,odasc,0.57377,0.4389,0.78651,0.24686
node,['googleflutter'],15,odasc,0.57259,0.41963,0.81075,0.25475
node,['homebrew'],15,odasc,0.57254,0.42007,0.80991,0.25419
node,['jgroups'],15,odasc,0.56414,0.60706,0.5981,0.22235
node,['neutron'],15,odasc,0.57583,0.42656,0.80971,0.26028
node,['node'],15,odasc,0.57247,0.41906,0.81128,0.25479
node,['nova'],15,odasc,0.60926,0.51635,0.74406,0.27451
node,['npm'],15,odasc,0.61994,0.53845,0.73242,0.28114
node,['panda'],15,odasc,0.56389,0.40056,0.81813,0.24546
node,['pytorch'],15,odasc,0.57262,0.41923,0.81124,0.25483
node,['rails'],15,odasc,0.52332,0.66683,0.49521,0.16805
node,['rust'],15,odasc,0.59987,0.49519,0.74884,0.25847
node,['tensorflow'],15,odasc,0.57246,0.41946,0.81073,0.25454
node,['tomcat'],15,odasc,0.64455,0.59269,0.70722,0.30363
node,['vscode'],15,odasc,0.57255,0.42031,0.80972,0.25421
node,['wp-calypso'],15,odasc,0.57281,0.41983,0.81098,0.25522
nova,['ansible'],15,odasc,0.64707,0.63824,0.68247,0.32543
nova,['brackets'],15,odasc,0.64695,0.63966,0.68052,0.32473
nova,['broadleaf'],15,odasc,0.60087,0.55419,0.72014,0.284
nova,['camel'],15,odasc,0.58743,0.68616,0.57532,0.27963
nova,['corefx'],15,odasc,0.6468,0.6377,0.68215,0.32432
nova,['django'],15,odasc,0.6195,0.69173,0.58878,0.29046
nova,['elasticsearch'],15,odasc,0.60895,0.70704,0.58173,0.30145
nova,['fabric'],15,odasc,0.6467,0.63881,0.68121,0.32465
nova,['googleflutter'],15,odasc,0.64677,0.63918,0.68088,0.32463
nova,['homebrew'],15,odasc,0.64642,0.63828,0.68083,0.32356
nova,['jgroups'],15,odasc,0.56078,0.79308,0.44609,0.26255
nova,['neutron'],15,odasc,0.64746,0.63942,0.68176,0.32575
nova,['node'],15,odasc,0.60351,0.63644,0.63637,0.28661
nova,['nova'],15,odasc,0.64512,0.63606,0.68133,0.32213
nova,['npm'],15,odasc,0.59175,0.71989,0.55488,0.28856
nova,['panda'],15,odasc,0.63442,0.65124,0.66582,0.32546
nova,['pytorch'],15,odasc,0.64644,0.6386,0.681,0.32424
nova,['rails'],15,odasc,0.53349,0.79795,0.43301,0.25945
nova,['rust'],15,odasc,0.64658,0.66194,0.65747,0.32334
nova,['tensorflow'],15,odasc,0.64707,0.63823,0.6821,0.32474
nova,['tomcat'],15,odasc,0.61218,0.73438,0.55037,0.29618
nova,['vscode'],15,odasc,0.64651,0.63779,0.68173,0.32407
nova,['wp-calypso'],15,odasc,0.64708,0.63976,0.68076,0.32502
npm,['ansible'],15,odasc,0.47882,0.34996,0.71811,0.08257
npm,['brackets'],15,odasc,0.4882,0.34942,0.73905,0.10403
npm,['broadleaf'],15,odasc,0.43766,0.28833,0.81228,0.11888
npm,['camel'],15,odasc,0.54798,0.46057,0.68285,0.15228
npm,['corefx'],15,odasc,0.49531,0.33546,0.7685,0.12329
npm,['django'],15,odasc,0.56198,0.5593,0.58908,0.15284
npm,['elasticsearch'],15,odasc,0.53002,0.40155,0.7319,0.14402
npm,['fabric'],15,odasc,0.50319,0.36631,0.73601,0.11726
npm,['googleflutter'],15,odasc,0.49535,0.33544,0.76842,0.12327
npm,['homebrew'],15,odasc,0.49551,0.33583,0.76814,0.12332
npm,['jgroups'],15,odasc,0.57136,0.64581,0.53579,0.18717
npm,['neutron'],15,odasc,0.49808,0.33321,0.78231,0.13606
npm,['node'],15,odasc,0.52797,0.43713,0.6947,0.14296
npm,['nova'],15,odasc,0.52839,0.37959,0.77096,0.16926
npm,['npm'],15,odasc,0.49531,0.33546,0.7685,0.12329
npm,['panda'],15,odasc,0.47795,0.3046,0.81525,0.14546
npm,['pytorch'],15,odasc,0.49433,0.3337,0.77209,0.12721
npm,['rails'],15,odasc,0.55305,0.66269,0.48556,0.15253
npm,['rust'],15,odasc,0.54194,0.45275,0.69581,0.15902
npm,['tensorflow'],15,odasc,0.49531,0.33546,0.7685,0.12329
npm,['tomcat'],15,odasc,0.57433,0.53577,0.65503,0.19828
npm,['vscode'],15,odasc,0.49458,0.33419,0.76893,0.12277
